step,alive,fused_us
1246,1000000,3045.346
1247,1000000,3061.614
1248,1000000,3062.116
1249,1000000,3039.924
1250,1000000,3025.464
1251,1000000,3046.250
1252,1000000,3026.970
1253,1000000,3015.323
1254,1000000,3031.690
1255,1000000,3064.123
1256,1000000,3081.796
1257,1000000,3016.327
1258,1000000,3013.315
1259,1000000,3024.059
1260,1000000,3007.491
1261,1000000,3040.326
1262,1000000,3027.172
1263,1000000,3045.045
1264,1000000,3088.825
1265,1000000,3044.142
1266,1000000,3055.790
1267,1000000,3023.255
1268,1000000,3022.954
1269,1000000,3031.489
1270,1000000,3069.346
1271,1000000,3029.481
1272,1000000,3060.208
1273,1000000,3034.000
1274,1000000,3154.697
1275,1000000,3086.115
1276,1000000,3127.686
1277,1000000,3146.563
1278,1000000,3167.148
1279,1000000,3161.525
1280,1000000,3135.619
1281,1000000,3066.433
1282,1000000,3082.801
1283,1000000,3107.704
1284,1000000,3181.306
1285,1000000,3170.763
1286,1000000,3168.253
1287,1000000,3156.404
1288,1000000,3095.453
1289,1000000,3033.899
1290,1000000,3029.983
1291,1000000,3021.749
1292,1000000,3027.372
1293,1000000,3041.430
1294,1000000,3049.664
1295,1000000,3028.879
1296,1000000,3074.868
1297,1000000,3027.874
1298,1000000,3025.866
1299,1000000,3036.510
1300,1000000,3055.287
1301,1000000,3063.923
1302,1000000,3042.033
1303,1000000,3067.738
1304,1000000,3086.717
1305,1000000,3044.744
1306,1000000,3006.687
1307,1000000,3017.029
1308,1000000,3044.944
1309,1000000,3045.748
1310,1000000,3034.602
1311,1000000,3042.635
1312,1000000,3058.098
1313,1000000,3030.184
1314,1000000,3056.392
1315,1000000,3018.227
1316,1000000,3097.355
1317,1000000,3112.822
1318,1000000,3126.910
1319,1000000,3102.183
1320,1000000,3084.548
1321,1000000,2992.632
1322,1000000,3013.123
1323,1000000,3000.710
1324,1000000,2988.495
1325,1000000,2984.159
1326,1000000,3063.761
1327,1000000,3112.526
1328,1000000,3185.330
1329,1000000,2987.607
1330,1000000,2974.111
1331,1000000,2955.491
1332,1000000,2999.627
1333,1000000,2995.292
1334,1000000,3018.050
1335,1000000,2991.252
1336,1000000,3058.047
1337,1000000,2998.937
1338,1000000,3027.507
1339,1000000,3081.592
1340,1000000,3120.605
1341,1000000,3101.296
1342,1000000,3104.251
1343,1000000,3131.540
1344,1000000,3113.019
1345,1000000,3028.886
1346,1000000,2968.889
1347,1000000,2986.918
1348,1000000,2966.526
1349,1000000,2954.999
1350,1000000,2979.628
1351,1000000,2992.829
1352,1000000,3372.511
1353,1000000,2978.741
1354,1000000,2952.930
1355,1000000,2956.575
1356,1000000,2979.825
1357,1000000,2972.042
1358,1000000,3003.962
1359,1000000,3016.867
1360,1000000,3400.096
1361,1000000,3024.354
1362,1000000,2995.193
1363,1000000,2978.347
1364,1000000,2974.505
1365,1000000,2951.157
1366,1000000,2993.223
1367,1000000,2985.046
1368,1000000,3029.280
1369,1000000,2959.432
1370,1000000,2979.923
1371,1000000,2986.327
1372,1000000,3005.932
1373,1000000,2977.067
1374,1000000,2998.248
1375,1000000,3001.006
1376,1000000,3023.961
1377,1000000,3057.160
1378,1000000,3040.905
1379,1000000,3103.857
1380,1000000,3144.741
1381,1000000,3111.246
1382,1000000,3109.276
1383,1000000,3099.029
1384,1000000,3045.338
1385,1000000,3010.562
1386,1000000,2988.199
1387,1000000,2984.948
1388,1000000,3063.268
1389,1000000,3082.775
1390,1000000,3234.194
1391,1000000,3130.653
1392,1000000,3206.018
1393,1000000,2970.170
1394,1000000,3000.809
1395,1000000,2980.909
1396,1000000,2974.012
1397,1000000,2983.174
1398,1000000,3013.813
1399,1000000,3003.567
1400,1000000,3027.605
1401,1000000,2970.565
1402,1000000,2994.602
1403,1000000,2975.884
1404,1000000,2972.337
1405,1000000,2959.136
1406,1000000,2999.923
1407,1000000,2997.459
1408,1000000,3000.317
1409,1000000,2962.782
1410,1000000,2990.661
1411,1000000,2973.717
1412,1000000,2962.781
1413,1000000,2972.929
1414,1000000,3000.809
1415,1000000,2981.894
1416,1000000,3002.484
1417,1000000,2999.725
1418,1000000,3008.887
1419,1000000,2981.007
1420,1000000,2987.312
1421,1000000,2982.682
1422,1000000,3017.262
1423,1000000,2993.716
1424,1000000,3327.193
1425,1000000,3010.759
1426,1000000,3057.850
1427,1000000,3106.616
1428,1000000,3111.836
1429,1000000,3099.621
1430,1000000,3096.764
1431,1000000,3099.227
1432,1000000,3116.171
1433,1000000,2985.834
1434,1000000,2983.765
1435,1000000,3050.658
1436,1000000,3086.420
1437,1000000,3120.704
1438,1000000,3124.841
1439,1000000,3105.532
1440,1000000,3059.524
1441,1000000,2978.052
1442,1000000,2994.701
1443,1000000,2977.066
1444,1000000,3000.711
1445,1000000,2987.116
1446,1000000,3000.711
1447,1000000,2992.238
1448,1000000,3035.684
1449,1000000,2957.855
1450,1000000,3000.021
1451,1000000,3024.945
1452,1000000,3017.458
1453,1000000,2970.564
1454,1000000,2988.692
1455,1000000,3011.350
1456,1000000,3185.626
1457,1000000,2984.258
1458,1000000,2961.403
1459,1000000,2957.364
1460,1000000,2975.982
1461,1000000,2978.051
1462,1000000,2973.323
1463,1000000,2973.519
1464,1000000,3002.779
1465,1000000,2990.268
1466,1000000,3013.222
1467,1000000,2972.732
1468,1000000,2976.180
1469,1000000,2966.920
1470,1000000,2997.065
1471,1000000,2999.824
1472,1000000,3003.567
1473,1000000,2991.351
1474,1000000,3055.584
1475,1000000,3064.845
1476,1000000,3086.814
1477,1000000,3087.110
1478,1000000,3108.389
1479,1000000,3109.473
1480,1000000,3090.656
1481,1000000,3088.883
1482,1000000,3112.625
1483,1000000,3065.829
1484,1000000,3119.620
1485,1000000,3112.625
1486,1000000,3116.664
1487,1000000,3101.887
1488,1000000,3513.291
1489,1000000,3000.316
1490,1000000,2975.195
1491,1000000,2964.357
1492,1000000,2992.435
1493,1000000,2993.618
1494,1000000,2979.529
1495,1000000,2968.101
1496,1000000,3357.438
1497,1000000,3025.536
1498,1000000,2987.608
1499,1000000,2968.495
1500,1000000,2966.623
1501,1000000,2952.733
1502,1000000,2981.007
1503,1000000,3000.809
1504,1000000,2993.913
1505,1000000,2974.013
1506,1000000,2994.208
1507,1000000,2980.416
1508,1000000,2976.968
1509,1000000,2985.736
1510,1000000,2997.558
1511,1000000,2994.011
1512,1000000,3040.708
1513,1000000,2985.933
1514,1000000,2986.032
1515,1000000,3451.128
1516,1000000,3296.456
1517,1000000,3184.050
1518,1000000,3051.545
1519,1000000,2984.258
1520,1000000,3024.354
1521,1000000,3006.424
1522,1000000,3080.410
1523,1000000,3043.072
1524,1000000,3017.655
1525,1000000,3009.773
1526,1000000,3101.985
1527,1000000,3014.404
1528,1000000,2991.449
1529,1000000,3062.382
1530,1000000,3051.249
1531,1000000,2991.745
1532,1000000,2982.091
1533,1000000,2987.115
1534,1000000,3004.651
1535,1000000,2991.351
1536,1000000,3007.903
1537,1000000,3005.341
1538,1000000,3014.996
1539,1000000,3011.054
1540,1000000,3006.424
1541,1000000,3001.794
1542,1000000,2993.125
1543,1000000,3021.990
1544,1000000,3004.158
1545,1000000,2989.578
1546,1000000,3031.448
1547,1000000,3010.070
1548,1000000,3053.220
1549,1000000,3026.423
1550,1000000,3017.655
1551,1000000,3048.196
1552,1000000,3107.601
1553,1000000,3005.341
1554,1000000,3008.986
1555,1000000,2993.026
1556,1000000,3000.514
1557,1000000,2976.574
1558,1000000,2999.036
1559,1000000,2983.667
1560,1000000,3040.117
1561,1000000,2967.806
1562,1000000,2972.140
1563,1000000,2977.953
1564,1000000,2990.662
1565,1000000,2961.106
1566,1000000,2988.593
1567,1000000,2975.885
1568,1000000,3035.782
1569,1000000,2966.141
1570,1000000,2977.315
1571,1000000,3016.917
1572,1000000,3043.186
1573,1000000,3093.355
1574,1000000,3117.748
1575,1000000,3088.714
1576,1000000,3089.207
1577,1000000,2975.637
1578,1000000,2992.228
1579,1000000,2982.056
1580,1000000,2978.896
1581,1000000,2971.291
1582,1000000,2998.745
1583,1000000,2995.092
1584,1000000,3204.159
1585,1000000,2977.710
1586,1000000,2977.513
1587,1000000,2996.277
1588,1000000,2990.154
1589,1000000,2990.154
1590,1000000,3008.721
1591,1000000,3018.300
1592,1000000,3070.937
1593,1000000,3022.941
1594,1000000,2982.352
1595,1000000,2957.070
1596,1000000,2960.428
1597,1000000,3023.138
1598,1000000,2992.031
1599,1000000,3003.288
1600,1000000,3011.881
1601,1000000,3001.116
1602,1000000,3025.904
1603,1000000,2994.796
1604,1000000,3001.807
1605,1000000,3033.804
1606,1000000,3102.242
1607,1000000,3104.218
1608,1000000,3038.446
1609,1000000,2982.945
1610,1000000,3015.633
1611,1000000,3007.141
1612,1000000,2994.795
1613,1000000,3015.831
1614,1000000,3111.131
1615,1000000,3110.439
1616,1000000,3170.681
1617,1000000,3009.807
1618,1000000,2989.957
1619,1000000,2989.660
1620,1000000,2987.192
1621,1000000,2992.622
1622,1000000,2993.808
1623,1000000,2993.314
1624,1000000,3038.940
1625,1000000,2996.870
1626,1000000,2996.376
1627,1000000,3013.460
1628,1000000,3013.757
1629,1000000,3031.731
1630,1000000,3103.527
1631,1000000,3110.637
1632,1000000,3113.008
1633,1000000,3119.821
1634,1000000,3102.341
1635,1000000,3089.997
1636,1000000,3105.403
1637,1000000,3090.096
1638,1000000,3114.983
1639,1000000,3119.921
1640,1000000,3057.999
1641,1000000,3129.204
1642,1000000,2967.144
1643,1000000,2993.117
1644,1000000,3018.892
1645,1000000,2993.906
1646,1000000,3006.548
1647,1000000,2999.240
1648,1000000,3356.640
1649,1000000,2986.401
1650,1000000,2974.057
1651,1000000,2990.648
1652,1000000,2968.921
1653,1000000,3008.720
1654,1000000,2997.659
1655,1000000,2984.327
1656,1000000,3015.041
1657,1000000,3005.560
1658,1000000,2966.551
1659,1000000,2978.599
1660,1000000,2991.141
1661,1000000,3008.918
1662,1000000,3030.645
1663,1000000,3032.323
1664,1000000,3025.607
1665,1000000,2994.894
1666,1000000,3008.029
1667,1000000,3016.423
1668,1000000,3018.695
1669,1000000,3042.792
1670,1000000,3088.318
1671,1000000,3093.948
1672,1000000,3084.565
1673,1000000,2996.672
1674,1000000,3010.695
1675,1000000,2994.499
1676,1000000,3005.856
1677,1000000,3014.152
1678,1000000,3100.564
1679,1000000,3103.428
1680,1000000,3173.841
1681,1000000,2998.351
1682,1000000,3001.215
1683,1000000,2987.784
1684,1000000,3009.905
1685,1000000,3012.967
1686,1000000,2996.277
1687,1000000,3016.028
1688,1000000,3018.991
1689,1000000,3000.820
1690,1000000,3004.276
1691,1000000,3002.301
1692,1000000,3022.843
1693,1000000,3120.414
1694,1000000,3104.317
1695,1000000,3098.194
1696,1000000,3078.937
1697,1000000,2972.773
1698,1000000,2987.290
1699,1000000,3009.115
1700,1000000,2996.672
1701,1000000,2998.746
1702,1000000,3001.215
1703,1000000,3129.994
1704,1000000,3051.877
1705,1000000,2987.586
1706,1000000,2993.808
1707,1000000,2995.487
1708,1000000,3046.051
1709,1000000,3043.680
1710,1000000,3078.640
1711,1000000,3082.590
1712,1000000,3220.652
1713,1000000,3022.644
1714,1000000,2990.944
1715,1000000,2983.834
1716,1000000,2970.995
1717,1000000,2966.748
1718,1000000,2987.488
1719,1000000,2997.857
1720,1000000,3009.116
1721,1000000,2994.993
1722,1000000,3008.226
1723,1000000,3031.533
1724,1000000,3053.654
1725,1000000,3083.183
1726,1000000,3124.265
1727,1000000,3125.352
1728,1000000,3131.277
1729,1000000,3109.551
1730,1000000,3114.982
1731,1000000,3111.428
1732,1000000,3120.612
1733,1000000,3132.659
1734,1000000,3118.242
1735,1000000,3115.575
1736,1000000,3070.048
1737,1000000,3014.645
1738,1000000,2986.302
1739,1000000,2967.737
1740,1000000,2967.538
1741,1000000,2976.624
1742,1000000,3018.892
1743,1000000,3012.374
1744,1000000,3204.753
1745,1000000,3044.075
1746,1000000,3006.054
1747,1000000,2984.624
1748,1000000,2980.476
1749,1000000,3015.337
1750,1000000,3003.980
1751,1000000,2989.857
1752,1000000,3024.324
1753,1000000,3020.176
1754,1000000,2990.549
1755,1000000,2977.019
1756,1000000,2973.958
1757,1000000,2996.968
1758,1000000,3001.807
1759,1000000,3020.571
1760,1000000,3024.027
1761,1000000,2993.314
1762,1000000,2968.033
1763,1000000,3007.634
1764,1000000,3006.350
1765,1000000,3032.323
1766,1000000,2999.437
1767,1000000,3015.140
1768,1000000,3036.965
1769,1000000,3007.535
1770,1000000,2981.957
1771,1000000,2981.365
1772,1000000,2970.600
1773,1000000,2988.871
1774,1000000,2980.377
1775,1000000,2986.599
1776,1000000,3015.435
1777,1000000,2987.389
1778,1000000,2984.723
1779,1000000,3004.178
1780,1000000,2972.279
1781,1000000,2974.649
1782,1000000,2985.908
1783,1000000,3008.721
1784,1000000,3027.780
1785,1000000,2975.143
1786,1000000,2976.131
1787,1000000,2968.526
1788,1000000,2976.921
1789,1000000,2980.278
1790,1000000,2996.474
1791,1000000,3016.423
1792,1000000,3069.851
1793,1000000,3008.029
1794,1000000,2987.981
1795,1000000,2988.969
1796,1000000,2999.140
1797,1000000,3007.042
1798,1000000,2985.611
1799,1000000,3022.941
1800,1000000,3023.731
1801,1000000,2981.069
1802,1000000,2986.105
1803,1000000,2990.549
1804,1000000,2972.872
1805,1000000,2982.747
1806,1000000,2997.758
1807,1000000,3023.337
1808,1000000,3013.461
1809,1000000,2970.995
1810,1000000,2983.340
1811,1000000,2980.772
1812,1000000,2999.140
1813,1000000,2977.118
1814,1000000,2992.524
1815,1000000,2980.180
1816,1000000,3010.103
1817,1000000,2982.352
1818,1000000,2978.995
1819,1000000,2972.378
1820,1000000,2985.414
1821,1000000,2978.797
1822,1000000,3022.645
1823,1000000,3023.040
1824,1000000,3106.292
1825,1000000,2986.467
1826,1000000,3020.965
1827,1000000,2994.244
1828,1000000,2999.983
1829,1000000,3013.542
1830,1000000,3133.787
1831,1000000,3094.496
1832,1000000,3108.451
1833,1000000,3103.503
1834,1000000,3155.163
1835,1000000,3111.420
1836,1000000,3132.896
1837,1000000,3143.288
1838,1000000,3119.932
1839,1000000,3090.835
1840,1000000,3240.077
1841,1000000,3031.752
1842,1000000,3018.292
1843,1000000,3021.459
1844,1000000,3037.690
1845,1000000,3008.297
1846,1000000,2984.545
1847,1000000,3043.628
1848,1000000,3104.987
1849,1000000,2964.355
1850,1000000,2994.540
1851,1000000,3005.031
1852,1000000,3043.133
1853,1000000,3018.589
1854,1000000,3028.288
1855,1000000,3064.114
1856,1000000,3054.910
1857,1000000,3017.996
1858,1000000,3015.125
1859,1000000,3008.099
1860,1000000,3017.204
1861,1000000,3013.245
1862,1000000,2998.103
1863,1000000,2992.066
1864,1000000,3017.104
1865,1000000,2992.957
1866,1000000,2987.316
1867,1000000,2995.530
1868,1000000,3013.839
1869,1000000,3022.647
1870,1000000,3032.445
1871,1000000,3143.683
1872,1000000,3359.526
1873,1000000,2959.712
1874,1000000,2986.531
1875,1000000,2965.649
1876,1000000,2986.928
1877,1000000,3037.497
1878,1000000,3059.963
1879,1000000,3085.099
1880,1000000,3336.467
1881,1000000,2968.519
1882,1000000,3004.147
1883,1000000,2990.391
1884,1000000,3084.506
1885,1000000,2981.187
1886,1000000,3068.572
1887,1000000,3104.595
1888,1000000,3080.447
1889,1000000,2997.318
1890,1000000,3065.900
1891,1000000,3072.432
1892,1000000,3111.621
1893,1000000,3270.459
1894,1000000,3115.976
1895,1000000,3116.371
1896,1000000,3102.517
1897,1000000,3016.913
1898,1000000,3020.080
1899,1000000,3070.551
1900,1000000,3089.058
1901,1000000,3133.196
1902,1000000,3120.330
1903,1000000,3115.679
1904,1000000,3435.629
1905,1000000,3006.917
1906,1000000,2979.802
1907,1000000,2965.650
1908,1000000,2999.298
1909,1000000,2957.733
1910,1000000,2968.520
1911,1000000,2985.344
1912,1000000,3251.358
1913,1000000,3004.146
1914,1000000,2953.972
1915,1000000,2961.395
1916,1000000,2991.578
1917,1000000,2983.661
1918,1000000,2994.547
1919,1000000,3017.606
1920,1000000,3041.160
1921,1000000,2978.119
1922,1000000,2985.245
1923,1000000,3002.563
1924,1000000,3001.574
1925,1000000,2989.500
1926,1000000,2976.437
1927,1000000,3000.485
1928,1000000,3043.237
1929,1000000,2978.219
1930,1000000,2959.118
1931,1000000,2981.681
1932,1000000,3009.491
1933,1000000,3005.632
1934,1000000,3012.361
1935,1000000,3118.252
1936,1000000,3401.685
1937,1000000,3079.458
1938,1000000,3077.875
1939,1000000,3089.256
1940,1000000,3215.237
1941,1000000,3225.826
1942,1000000,3322.316
1943,1000000,3298.663
1944,1000000,3457.104
1945,1000000,2977.031
1946,1000000,2968.025
1947,1000000,2979.802
1948,1000000,2966.343
1949,1000000,2995.735
1950,1000000,3024.732
1951,1000000,2993.854
1952,1000000,3140.222
1953,1000000,3001.573
1954,1000000,2981.484
1955,1000000,3000.485
1956,1000000,2978.120
1957,1000000,2972.577
1958,1000000,2979.010
1959,1000000,2990.787
1960,1000000,3004.146
1961,1000000,2992.370
1962,1000000,2974.556
1963,1000000,3012.955
1964,1000000,3008.897
1965,1000000,3068.374
1966,1000000,3097.568
1967,1000000,3145.863
1968,1000000,3292.627
1969,1000000,2995.735
1970,1000000,2962.087
1971,1000000,2976.437
1972,1000000,2993.953
1973,1000000,2963.076
1974,1000000,3003.454
1975,1000000,2990.787
1976,1000000,3331.519
1977,1000000,2959.415
1978,1000000,2966.343
1979,1000000,2984.552
1980,1000000,3005.136
1981,1000000,2998.110
1982,1000000,3033.835
1983,1000000,3059.171
1984,1000000,3095.292
1985,1000000,3024.336
1986,1000000,3075.005
1987,1000000,3106.674
1988,1000000,3106.871
1989,1000000,3119.836
1990,1000000,3115.778
1991,1000000,3103.210
1992,1000000,3101.923
1993,1000000,3000.189
1994,1000000,2986.235
1995,1000000,3000.584
1996,1000000,2992.074
1997,1000000,2983.859
1998,1000000,2978.119
1999,1000000,2991.281
2000,1000000,3194.652
2001,1000000,2960.702
2002,1000000,2978.911
2003,1000000,2972.874
2004,1000000,2974.161
2005,1000000,3024.434
2006,1000000,2994.943
2007,1000000,3086.782
2008,1000000,3240.077
2009,1000000,2987.125
2010,1000000,3001.276
2011,1000000,2995.042
2012,1000000,2999.495
2013,1000000,2998.011
2014,1000000,3015.528
2015,1000000,3019.387
2016,1000000,3081.240
2017,1000000,2972.973
2018,1000000,2990.787
2019,1000000,2987.026
2020,1000000,3026.810
2021,1000000,3016.319
2022,1000000,3049.670
2023,1000000,3054.322
2024,1000000,3072.729
2025,1000000,2998.011
2026,1000000,2989.104
2027,1000000,2995.042
2028,1000000,3000.089
2029,1000000,2989.797
2030,1000000,2998.209
2031,1000000,2950.509
2032,1000000,3231.467
2033,1000000,2959.811
2034,1000000,2958.030
2035,1000000,2948.430
2036,1000000,2968.222
2037,1000000,2969.410
2038,1000000,3009.293
2039,1000000,2997.912
2040,1000000,3410.690
2041,1000000,2971.290
